Image_Name,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,Shape
heart_40.jpg,1.167352179554701,0.8001111033961332,0.2750880296357428,55.87505824799412,52.59464336859145,47.93567344642118,41.98721249581666,35.53767779197438,30.46554491945988,23.962488974578186,12.528807709151511,167.47119229084848,154.13364320590549,146.02345596374315,140.49232455712746,135.0,128.49104355949743,123.69006752597979,119.33526697427818,heart
heart_41.jpg,1.244432349767656,0.7860366503629556,0.2546085307912751,58.172553423326896,53.79741070999107,48.551733354820406,41.74277805933305,35.7273982227997,31.534791905188296,24.304549265936718,10.619655276155134,161.565051177078,147.80426606528675,141.51980175165698,136.80873932249207,132.5529513576764,127.21644047353462,122.58570735391442,118.7150775281166,heart
heart_42.jpg,1.279989995954645,0.7757673165183003,0.28612093372771297,63.764863292896294,58.650419134756994,53.58793559647603,46.90011096557686,40.652543092440325,35.24757505834622,28.68614757373944,16.504361381755018,175.76360520094119,158.19859051364818,150.8759465052226,144.09027692082233,138.33091738045005,133.47923033885624,129.8055710922652,125.90972307917767,heart
heart_43.jpg,1.3844939570007357,0.8143006478561027,0.2936681630434747,58.024396300416385,54.277139337934706,49.95845091948537,44.69360837772929,37.828287834612915,31.561811841649348,22.380135051959574,10.885527054658738,165.96375653207352,155.55604521958347,149.145795494103,142.34122581136415,135.0,128.05901657125742,124.02561730324634,120.23738303070557,heart
heart_44.jpg,1.2033597463407133,0.8389580691391132,0.2854797256199695,64.13364320590549,60.25511870305778,56.02345596374314,50.19442890773481,43.93908830973577,38.50065372034543,32.005383208083494,16.389540334034784,170.53767779197437,160.6410058243053,155.15761089454483,149.79676224505735,143.61564818416412,136.4878675288278,130.7026133360583,125.87499135206404,heart
heart_45.jpg,1.403468577242175,0.7701732828894683,0.28629916715693415,63.24268182812344,59.03624346792648,53.591225432227645,46.46880071438583,40.135485562239474,34.99202019855866,27.34987578006988,14.931417178137554,172.40535663140858,158.19859051364818,151.8583987677383,146.79342968491048,140.46384281323665,135.0,130.71084667118097,126.78079075110094,heart
heart_46.jpg,1.1410831019492849,0.805659034519292,0.24215985657073547,52.660475334466334,48.01278750418334,42.814199193224404,36.2926297284796,30.510237406115554,25.513870427534243,18.43494882292201,4.085616779974877,164.05460409907712,148.39249775375112,144.60520415501296,139.6000956662633,134.46454101443547,127.64762064010765,121.82744657667313,117.66675729228436,heart
heart_47.jpg,1.3111351394246449,0.7854352879802071,0.2526610243970327,61.2403814662775,57.20046872738079,52.0703448201576,45.78482460299189,38.87306699450592,32.845058302777765,26.56505117707799,13.570434385161485,174.0938588862295,158.89516141507036,152.07102129131908,146.05641298024818,139.4794604523503,133.66778014613035,128.91147184580484,124.79930050990733,heart
heart_48.jpg,1.3907945634774879,0.784764029614137,0.2473106972262457,42.98540121212943,38.80358657089567,34.86219614691487,29.898901838614567,25.20112364547507,21.037511025421818,14.036243467926479,0.0,149.03624346792648,132.70938995736148,125.1664360357929,121.09731288577944,115.16787014978162,110.4328286793987,106.00740429609985,101.92932217723833,heart
heart_49.jpg,1.1429317537064816,0.8152995619992558,0.27415852651693956,62.63178957111176,58.57043438516149,53.36588612403259,46.97493401088198,40.539151741483444,34.11447294534126,27.59729586864372,14.620873988631656,172.56859202882748,160.11483488614456,154.79887635452494,148.54317664244476,142.08328599975255,135.28791606655707,130.48601154199872,126.1870983622556,heart
heart_5.jpg,0.9482012473772338,0.7819557251484992,0.26045379276800523,60.61774537702029,57.00777591273486,53.07175636667336,48.94518622903756,44.08089521628577,38.38653951768524,31.429565614838516,14.931417178137554,169.56252464888183,160.67681568183824,155.25646217452314,150.4221613187387,144.3003786609991,138.2269096322867,132.3301102379924,126.94435605683698,heart
heart_50.jpg,1.2308400912356485,0.7883438947172373,0.2532912932131776,58.68401975224751,55.32968208901945,51.483073692897236,45.77422016492806,39.71875937155489,34.18612248637504,28.393019421382995,14.036243467926479,167.19573393471325,156.16125981682828,150.5545712700744,144.81125686799604,138.12213046211573,131.18592516570965,125.78897345918334,121.23478468799235,heart
heart_51.jpg,1.5549302939932974,0.8422186128202237,0.26458653594432485,58.73626830562258,53.78116273438547,48.67449952082966,43.15238973400541,37.504142360270144,32.15229514128234,24.77514056883192,11.309932474020213,172.40535663140858,158.55226367289467,152.85031830221683,147.14427804956702,140.3009265165257,133.47923033885624,127.98349825527708,122.93223104134668,heart
heart_52.jpg,1.0978358981023324,0.8120635048665616,0.262953111423425,50.974323286480626,46.12330271407543,41.12874376801437,34.87532834460218,28.88658176691071,23.498565675952097,17.87869659584134,7.594643368591445,158.19859051364818,148.73626830562256,144.05788812861766,138.73139699916047,133.47923033885624,127.11686068327027,121.89079180184572,117.4233507071095,heart
heart_53.jpg,1.327947233977074,0.7741119688420566,0.29328871498119535,60.77709153540948,57.094757077012105,52.93275831417207,47.22396124038548,41.5526131481348,35.83765295427829,28.30075576600638,14.534455080540122,170.53767779197437,157.52056560289688,152.07102129131908,146.1817542101967,139.52095789958145,132.74542503406497,128.0189425931702,123.82208521749396,heart
heart_54.jpg,1.357272459749113,0.7866092549504056,0.2834221777246561,57.91781284393396,53.94275394840972,49.707852244372226,45.80692945510238,39.98688624496419,35.53767779197438,27.216111557307478,8.530765609948133,171.46923439005187,158.68208772453846,152.67610869865345,146.30993247402023,139.05934636479924,132.80942613596176,127.10030838573478,122.36663806472498,heart
heart_55.jpg,1.1168850719369723,0.8470492003457479,0.28196991173981717,71.02112024428656,67.05643352703936,62.93528899405832,57.901072745214805,52.36474624498265,47.04540848888723,40.36453657309736,23.498565675952097,177.9545915111128,168.50343698241423,162.57013718233216,157.30620505490765,151.326853510565,143.67317404787977,137.12109639666144,131.7887519818884,heart
heart_56.jpg,1.2883657192399487,0.8288247859297034,0.2703452878356789,55.00797980144134,50.648247373735266,45.71615994547041,39.122607393356866,31.701429669505718,25.301378625419723,17.52556837372287,6.009005957494525,160.55996517182382,150.80251395393555,144.1178627537958,139.23639479905884,132.84703721089954,126.55963472449338,121.5781649321138,117.61302782308447,heart
heart_57.jpg,1.117803137848475,0.7361460285212591,0.22220528907004905,58.94059117029002,54.53663575845941,49.80795396303047,44.35625428582462,38.480198248343015,32.82854179141253,24.443954780416536,10.304846468766033,170.53767779197437,159.44395478041653,150.80251395393555,142.6960517220166,136.24536426676835,130.36453657309735,126.2538377374448,122.06194368281355,heart
heart_58.jpg,1.3683912798054105,0.8151477950943656,0.27331002110537717,56.18537662781296,52.21426203920676,47.48955292199916,41.57612875506932,34.85445556610366,28.523118606312032,20.556045219583467,6.7098368077569335,162.6459753637387,149.62087398863164,143.8067926944353,138.01278750418336,131.05481377096245,124.84573341979976,120.8768130790604,117.36354692739171,heart
heart_59.jpg,1.5496483769113114,0.8473379415720719,0.29783071132497874,58.04189052666197,53.53076560994813,48.22452260651991,41.248270929474025,34.135940077912274,27.95096902789018,20.924501744921166,10.007979801441337,169.9920201985587,155.6954507340633,147.2647737278924,141.74557964748283,135.0,129.4995885297981,125.11859387964981,120.25643716352927,heart
heart_6.jpg,1.258659406039158,0.7623164376113102,0.2815862955709717,49.50490686360702,44.604862957492514,39.06258390051848,32.64464013491648,27.407575437818405,23.19859051364819,17.81888891452278,4.398705354995532,157.38013505195957,143.53076560994813,139.6858998395027,135.0,129.40066066347944,124.06090881680787,119.88652694042405,115.44174846300257,heart
heart_60.jpg,1.105926740528233,0.786446488584494,0.24996948800867383,56.664920369791425,52.022793835573204,46.67763946615347,40.471175763067464,35.47997813422586,31.304123495590975,25.67681568183822,12.094757077012101,170.21759296819272,156.03751102542182,149.145795494103,144.46232220802563,138.81407483429035,132.25191181994626,126.58765470957317,121.68898083113278,heart
heart_61.jpg,1.073347933862703,0.769471852827066,0.27780653445920833,56.71247231108751,53.24071182970788,49.11818970398878,45.0,38.8113840367584,32.27564431457763,23.962488974578186,7.594643368591445,165.06858282186246,155.6954507340633,149.9816325723909,144.2726017772003,138.31094151461147,131.39872188277656,125.31121343963319,120.59600946706267,heart
heart_62.jpg,1.3185073145271278,0.7658579904515337,0.26956043248441974,51.05898772397834,46.82408983237612,42.47388308838045,37.01067323360311,31.551384948313483,27.59729586864372,21.80140948635181,7.594643368591445,160.3461759419467,150.25511870305778,145.00797980144134,139.39870535499554,133.47923033885624,126.5110561194953,121.84245725998521,117.1702657743228,heart
heart_63.jpg,1.348453668227817,0.7835006503987122,0.28286831257536155,55.99250758026773,52.153564318394416,47.12109639666146,40.93663400706696,35.21759296819271,29.197486046064476,23.051300916473025,9.462322208025617,168.23171106797935,152.9494029929139,145.90502204523446,139.9863337712355,134.68691142497934,128.60104337263107,123.87081071038882,120.02940176151468,heart
heart_64.jpg,1.282063880044862,0.8177180175577835,0.26130928847450885,47.77916686407208,43.31531568210371,37.75549314755882,31.37300514010846,25.046200779642785,19.44003482817619,14.500166766552566,4.085616779974877,157.38013505195957,145.0975043840753,139.08561677997488,133.45184230102205,127.40535663140857,121.28672819304748,116.12545024179668,111.53392413032628,heart
heart_65.jpg,1.3217675385592687,0.8136503335214967,0.2725155149387883,55.14211683282882,51.54629078329403,47.60256220249981,42.93618027154304,37.049226573607,31.568971129318335,24.590117166196013,8.615648184164113,166.75948008481282,156.1940564815423,150.06848815949223,143.88894247842453,135.88823549523977,128.53406790106047,123.04341575685088,118.21735585472932,heart
heart_66.jpg,1.279900286000108,0.7799081338985199,0.2576679434938599,58.717346318360335,54.54452556555814,50.30092651652569,45.0,38.08877288097532,33.231711067979354,25.463345061871614,15.255118703057777,170.53767779197437,156.50143432404792,151.3895403340348,145.66978280449666,139.70785224437225,133.29864539467388,128.11827636936306,124.03212781733832,heart
heart_67.jpg,1.4446605020985612,0.8001695330188235,0.284115728864866,58.88466768525817,54.80609275989709,50.26769712804423,45.971021931079164,39.58813084768297,33.38851357611151,23.629377730656817,8.972626614896393,168.11134196037204,157.93210043758978,153.0041616059134,146.513831184487,139.33231398318853,133.1523897340054,128.23382517744693,123.57881372500071,heart
heart_68.jpg,1.324681374949021,0.8289200645771714,0.2649104437091532,57.1313210666325,52.68552714838162,47.254574965935035,41.00908690157022,35.21759296819271,29.521361834581647,22.135491878100353,8.880659150520245,167.27564431457765,153.82471001824007,147.43956201884654,141.89242312248513,136.02303018866783,129.5285908904042,124.28687697720898,120.10130456559969,heart
heart_69.jpg,1.2919796411479803,0.769325706212834,0.2923096008850777,63.13418633867852,58.64291477599008,53.84181456019167,47.61954879539468,41.74277805933305,34.91940201245768,26.56505117707799,11.888658039627975,170.53767779197437,152.74467162505695,146.02345596374315,141.581944655178,136.7623910236605,132.06432655357884,127.7581331410838,123.36636600105957,heart
heart_7.jpg,1.0178320452741532,0.7557238269696667,0.27819068949309855,52.60577957438185,47.871962486992764,42.56805005408242,36.573030978519334,31.90810693565316,27.672078222758767,21.44773632710535,8.13010235415598,165.96375653207352,151.69924423399362,144.9041832129739,140.97432328648063,135.53545898556453,129.8460914387722,124.90249561592474,120.34324888423959,heart
heart_70.jpg,1.3983362138616597,0.8293802393659099,0.3044217810251238,61.14433878028348,57.43956201884656,53.13010235415598,46.12330271407543,38.95590783775889,32.66091272167381,29.054604099077146,15.945395900922854,168.6900675259798,158.19859051364818,152.92791976200724,147.52880770915152,140.6594818401625,133.6881122174959,128.91147184580484,124.33965170546468,heart
heart_71.jpg,1.370319361871214,0.7827256375721963,0.26524453738133785,57.188633201931886,52.1250163489018,46.77146974003408,40.17923392190735,34.69515353123397,30.141385552075338,25.463345061871614,16.69924423399362,163.3007557660064,149.93141717813756,142.43140797117252,138.69138598645128,133.53119928561418,128.79655209830818,124.74318015830362,120.16006083808709,heart
heart_72.jpg,1.3560430858945158,0.8093850326653966,0.2887653878828067,62.96913974015701,59.37446728130534,55.0453303694967,49.573921259900864,43.60281897270362,38.79655209830817,32.57405713457251,20.224859431168078,168.6900675259798,157.47943439710312,152.67610869865345,147.3807569288072,141.34019174590992,134.05043314356416,128.96231747857712,124.43898930880363,heart
heart_73.jpg,1.3393360045803278,0.8247316926879026,0.28760275576330435,53.13010235415598,48.72405797274829,43.814739181377604,37.13092444820949,30.82766229986804,24.70243022777131,18.924644416051233,6.34019174590991,161.565051177078,151.3895403340348,145.1755108430432,139.9937439858234,133.18169703554818,126.10745129175186,121.4520610119995,117.13045170034678,heart
heart_74.jpg,1.237111201984081,0.800071630031034,0.2644651364838065,54.293308599397115,50.053826050064366,45.0,38.19868517601843,32.19573393471325,26.02959219151346,20.77225468204583,8.13010235415598,157.38013505195957,141.95295746817393,135.90938044919915,132.27368900609375,127.18470645323312,122.77487732426427,119.38901146632034,115.65926451696735,heart
heart_75.jpg,1.2707440478907883,0.770562646413182,0.3086241545606574,56.71247231108751,53.24071182970788,48.63295073948821,42.83892051177363,37.05652818940959,31.6075022462489,23.962488974578186,8.13010235415598,167.90524292298792,152.5924245621816,144.1623470457217,139.08561677997488,133.3316625517067,127.00252652819617,122.90524292298791,119.43848967467153,heart
heart_76.jpg,1.3137495993483417,0.8001835026084053,0.27389357942837533,60.113473059575966,56.4889812021592,51.34019174590991,46.24536426676835,39.66784111834045,34.87532834460218,29.475889003245747,18.43494882292201,165.96375653207352,155.3764352138364,148.2985703304943,144.21102654081668,137.48955292199918,131.82016988013575,127.13092444820948,123.2152514937372,heart
heart_77.jpg,0.9792913183784002,0.7811965261894449,0.2488552471019092,58.24741720412862,54.68878656036681,50.34074059050171,44.421274434392245,37.467398599052636,31.038263355502803,25.688143435647348,12.68038349181982,169.21570213243743,159.44395478041653,153.97887975571345,148.35230429874275,141.1411106168768,134.23610153907,129.354619421995,124.95208355573749,heart
heart_78.jpg,0.9860110749385909,0.8032567100573965,0.258953796661336,58.69587650440903,54.746286765819704,50.22220194458677,44.82038999425292,39.245434668897815,34.38034472384487,28.258029614706892,13.392497753751098,168.43986920578223,153.434948822922,146.4240673420011,141.14662565964667,135.53545898556453,129.5596679689945,124.6132857656403,120.23283923260942,heart
heart_79.jpg,1.3681201257140643,0.7942972993192807,0.2265653404563801,59.393592968490516,54.46232220802562,47.878369499734035,40.83349511445132,34.060908816807846,27.34987578006988,20.095231191904816,8.13010235415598,168.11134196037204,151.50436138175502,142.9434718105904,138.3664606634298,133.84654954889464,129.5138435749957,125.21759296819272,121.08312256669872,heart
heart_8.jpg,1.120275919192931,0.776116253958435,0.23150407272235443,52.05025025887314,47.27244973278294,42.12454631601475,36.09099998805838,30.87208336308031,25.924901507554456,18.43494882292201,4.23639479905884,162.25532837494308,150.39554925399509,142.05784664988107,136.23640760285613,130.39990433373674,125.08724855327618,120.44862354384048,116.04181659489382,heart
heart_80.jpg,1.264775746326807,0.8038843631786355,0.25612462117677404,50.13044704765996,46.21029416892122,41.912348715014936,36.55247275209154,29.80475147318012,23.114207983326832,15.42216131873867,1.9091524329963763,156.80140948635182,145.00797980144134,138.9909130984298,133.3445134608807,126.02737338510362,119.90593717496341,115.55996517182382,111.39053046156255,heart
heart_81.jpg,1.3757481335001942,0.7981975654197744,0.26559116542142674,60.29859045458943,56.4184470781991,53.21920924889906,49.11222884471846,45.0,41.34777721969367,34.77783136636388,18.43494882292201,172.8749836510982,162.6459753637387,156.50143432404792,150.32691788792218,143.13010235415598,135.57872556560778,129.98688624496418,125.17227598883689,heart
heart_82.jpg,1.2542554956702172,0.790073583693258,0.2767152040181312,53.08058138160108,48.57633437499735,43.402523802754374,36.6419315563,30.724693470790633,25.7307056015312,20.556045219583467,8.426969021480673,162.89727103094762,148.52316065041603,141.54629078329404,137.09525256462385,131.3358156792593,125.45961819515736,120.8157057517292,117.01707950659801,heart
heart_83.jpg,1.3394086477840306,0.8182118996772566,0.2532467532467532,57.724355685422374,53.70737027152041,49.444106121652695,42.90474743537616,37.23483398157467,32.78428086586915,26.003345844511443,10.304846468766033,167.7352262721076,156.16125981682828,149.57421619803876,144.18883607735876,136.69464706853717,129.8055710922652,124.27370553387478,119.74488129694222,heart
heart_84.jpg,1.1256580463999597,0.7723752281097113,0.23544637827079964,59.518610009176065,55.52778611996356,51.40435272638415,47.40021446085664,42.47388308838045,37.665621198583295,32.005383208083494,15.945395900922854,172.56859202882748,159.04422326936782,152.4471884232822,147.06776895865335,140.99252744787896,133.92917554521304,128.9667469937993,124.40523428766285,heart
